"id","name","slug","url","begin","end","num_rast","tres","units","xmin","xmax","ymin","ymax"
184,"U.C. Merced wildfire area burned yearly mean business as usual scenario MIROC5 RCP 4.5","fire_year_MIROC5_rcp45_bau_mu","https://api.cal-adapt.org/api/series/fire_year_MIROC5_rcp45_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
185,"U.C. Merced wildfire area burned yearly mean high population scenario MIROC5 RCP 8.5","fire_year_MIROC5_rcp85_H_mu","https://api.cal-adapt.org/api/series/fire_year_MIROC5_rcp85_H_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
186,"U.C. Merced wildfire area burned yearly mean low population scenario MIROC5 RCP 8.5","fire_year_MIROC5_rcp85_L_mu","https://api.cal-adapt.org/api/series/fire_year_MIROC5_rcp85_L_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
187,"U.C. Merced wildfire area burned yearly mean business as usual scenario MIROC5 RCP 8.5","fire_year_MIROC5_rcp85_bau_mu","https://api.cal-adapt.org/api/series/fire_year_MIROC5_rcp85_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
188,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5","fireprob_10y_CNRM-CM5_rcp45_bau","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
189,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 01","fireprob_10y_CNRM-CM5_rcp45_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
190,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 02","fireprob_10y_CNRM-CM5_rcp45_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
191,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 03","fireprob_10y_CNRM-CM5_rcp45_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
192,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 04","fireprob_10y_CNRM-CM5_rcp45_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
193,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 05","fireprob_10y_CNRM-CM5_rcp45_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
194,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 06","fireprob_10y_CNRM-CM5_rcp45_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
195,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 07","fireprob_10y_CNRM-CM5_rcp45_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
196,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 08","fireprob_10y_CNRM-CM5_rcp45_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
197,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 09","fireprob_10y_CNRM-CM5_rcp45_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
198,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 10","fireprob_10y_CNRM-CM5_rcp45_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
199,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 11","fireprob_10y_CNRM-CM5_rcp45_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
200,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 4.5 12","fireprob_10y_CNRM-CM5_rcp45_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp45_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
201,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5","fireprob_10y_CNRM-CM5_rcp85_bau","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
202,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 01","fireprob_10y_CNRM-CM5_rcp85_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
203,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 02","fireprob_10y_CNRM-CM5_rcp85_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
204,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 03","fireprob_10y_CNRM-CM5_rcp85_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
205,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 04","fireprob_10y_CNRM-CM5_rcp85_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
206,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 05","fireprob_10y_CNRM-CM5_rcp85_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
207,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 06","fireprob_10y_CNRM-CM5_rcp85_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
208,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 07","fireprob_10y_CNRM-CM5_rcp85_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
209,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 08","fireprob_10y_CNRM-CM5_rcp85_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
210,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 09","fireprob_10y_CNRM-CM5_rcp85_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
211,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 10","fireprob_10y_CNRM-CM5_rcp85_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
212,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 11","fireprob_10y_CNRM-CM5_rcp85_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
213,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CNRM-CM5 RCP 8.5 12","fireprob_10y_CNRM-CM5_rcp85_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_CNRM-CM5_rcp85_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
214,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario CanESM2 RCP 4.5","fireprob_10y_CanESM2_rcp45_bau","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
215,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 01","fireprob_10y_CanESM2_rcp45_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
216,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 02","fireprob_10y_CanESM2_rcp45_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
217,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 03","fireprob_10y_CanESM2_rcp45_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
218,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 04","fireprob_10y_CanESM2_rcp45_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
219,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 05","fireprob_10y_CanESM2_rcp45_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
220,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 06","fireprob_10y_CanESM2_rcp45_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
221,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 07","fireprob_10y_CanESM2_rcp45_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
222,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 08","fireprob_10y_CanESM2_rcp45_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
223,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 09","fireprob_10y_CanESM2_rcp45_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
224,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 10","fireprob_10y_CanESM2_rcp45_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
225,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 11","fireprob_10y_CanESM2_rcp45_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
226,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 4.5 12","fireprob_10y_CanESM2_rcp45_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp45_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
227,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario CanESM2 RCP 8.5","fireprob_10y_CanESM2_rcp85_bau","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
228,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 01","fireprob_10y_CanESM2_rcp85_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
229,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 02","fireprob_10y_CanESM2_rcp85_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
230,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 03","fireprob_10y_CanESM2_rcp85_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
231,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 04","fireprob_10y_CanESM2_rcp85_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
232,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 05","fireprob_10y_CanESM2_rcp85_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
233,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 06","fireprob_10y_CanESM2_rcp85_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
234,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 07","fireprob_10y_CanESM2_rcp85_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
235,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 08","fireprob_10y_CanESM2_rcp85_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
236,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 09","fireprob_10y_CanESM2_rcp85_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
237,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 10","fireprob_10y_CanESM2_rcp85_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
238,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 11","fireprob_10y_CanESM2_rcp85_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
239,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario CanESM2 RCP 8.5 12","fireprob_10y_CanESM2_rcp85_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_CanESM2_rcp85_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
240,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5","fireprob_10y_HadGEM2-ES_rcp45_bau","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
241,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 01","fireprob_10y_HadGEM2-ES_rcp45_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
242,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 02","fireprob_10y_HadGEM2-ES_rcp45_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
243,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 03","fireprob_10y_HadGEM2-ES_rcp45_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
244,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 04","fireprob_10y_HadGEM2-ES_rcp45_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
245,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 05","fireprob_10y_HadGEM2-ES_rcp45_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
246,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 06","fireprob_10y_HadGEM2-ES_rcp45_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
247,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 07","fireprob_10y_HadGEM2-ES_rcp45_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
248,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 08","fireprob_10y_HadGEM2-ES_rcp45_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
249,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 09","fireprob_10y_HadGEM2-ES_rcp45_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
250,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 10","fireprob_10y_HadGEM2-ES_rcp45_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
251,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 11","fireprob_10y_HadGEM2-ES_rcp45_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
252,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 4.5 12","fireprob_10y_HadGEM2-ES_rcp45_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp45_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
253,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5","fireprob_10y_HadGEM2-ES_rcp85_bau","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
254,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 01","fireprob_10y_HadGEM2-ES_rcp85_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
255,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 02","fireprob_10y_HadGEM2-ES_rcp85_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
256,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 03","fireprob_10y_HadGEM2-ES_rcp85_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
257,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 04","fireprob_10y_HadGEM2-ES_rcp85_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
258,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 05","fireprob_10y_HadGEM2-ES_rcp85_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
259,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 06","fireprob_10y_HadGEM2-ES_rcp85_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
